sentiment,anger,fear,disgust,happiness,sadness,surprise,cleaned_comment
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bin laksanakan kegiatan trauma healing anak korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.43799999999999994,0.05399999999999997,0.8973333333333334,0.34933333333333333,1.5366666666666664,0.8916666666666666,0.11866666666666663,trauma healing upaya penyembuhan mental anak anak korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin membantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,perjuangan bin membantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,apresiasi bin terdepan membantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.5376000000000001,-1.0368,-1.3572,-0.8426,-0.24020000000000002,-0.46020000000000005,-0.46299999999999997,buktikan kepedulianmu rekening laznas al irsyad sedekah bank syariah indonesia bank mega syariah posko laznas al irsyad peduli gempa cianjur prayforcianjur
0.4506666666666666,-0.41100000000000003,0.2916666666666667,-0.49266666666666675,0.38866666666666666,0.359,-0.14300000000000002,tes bacan ayat ayat pendek hadiah uang kadisos kabag kerjasama trauma healing anak anak korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin bantu penangulangan gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin bantu korban gempa cianjur plosok binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,gerak cepat bin lokasi gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,penyaluran bantuan korban bencana gempa cianjur bencana gempa peduli cianjur jawabarat
0.5529999999999999,-0.5815,0.6355,-0.7275,1.0659999999999998,0.591,-0.529,trauma healing dgn korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin tulus bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin kerahkan bantuan korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin lakukan terbaik korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin daerah jabar bantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.20814285714285713,-0.09628571428571428,-0.05714285714285716,-0.11885714285714284,1.0104285714285715,0.09957142857142856,0.20771428571428568,pa program recovery pasca gempa cianjur tenda huntara pa k
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemeriksan rutin korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,posko bantuan bin bantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.534,-0.005500000000000005,0.06799999999999995,0.1705,1.294,0.46499999999999997,1.0724999999999998,terima kasih discovery centre bantuan perlengkapan mandi masyarakat terdampak gempa cianjur pmi dki jakarta gempacianjurdiscoverycentrepmiselalubantu
0.246,-1.896,-1.744,-0.385,-1.0,-0.891,-0.409,kabupaten gresik kirim ikan bandeng uang korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,warga korban gempa cianjur berterima kasih bin binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,korban meningal akibat gempa cianjur capai jiwa
0.7255,0.43999999999999995,0.1195,-0.3735,0.275,0.636,-0.207,kolaborasi sektor publik swasta membantu penyintas gempa cianjur salah satunya hadirnya yayasan wings peduli posko pengungsian lapangan jagaraksa warungkondang dikelola selengkapnya
0.6078571428571429,0.11928571428571423,-0.027142857142857153,0.09085714285714287,0.33985714285714286,0.1677142857142857,0.7048571428571427,activity report tbm bg turun bencana gempa cianjur asalamualaikum selamat siang salam bg delegasi relawan tbm bg gempa cianjur mengunjungi wilayah terdampak gempa pemeriksan kesehatan pemberian obat obatan penyerahan bantuan logistik
0.355,-0.272,-0.12283333333333335,-0.13983333333333334,-0.19199999999999998,0.08683333333333332,0.14783333333333326,apresiasi delegasi asalamualaikum selamat siang salam bg tbm bumi gora mengirimkan delegasi relawan turun bencana gempa cianjur dr nurlyta hapsari putri tbm bg amrulah muliawan hamdin tbm bg
1.0706666666666667,-0.04449999999999998,-0.014666666666666642,0.23466666666666666,0.14733333333333334,0.815,0.14983333333333335,universitas agustus jakarta menyediakan mck sanitasi layak warga toilet portable toren air pompa air tenda pengungsian desa benjot cianjur
0.4575,-1.1179999999999999,-0.7865,-0.7545000000000001,0.06549999999999997,-0.5435,-0.391,adira finance syariah memercayakan baznas menyalurkan infak perusahan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,komunitas vespa grel indonesia sejawat vespa bantu korban gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin bantuan terbaik pengungsi gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.482,-0.46499999999999997,-0.569,-0.42799999999999994,-0.1965,-0.7755,-0.6339999999999999,layanan kesehatan bin disambut positif korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin gerak cepat bantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.22340000000000004,-0.1354,-0.07979999999999998,-0.6407999999999999,-0.5332000000000001,-0.24100000000000002,-0.32219999999999993,kumpulan berita hoaks pantai pangandaran mengering gempa cianjur kebakaran rumah akibat set top box meledak harimau gunung pegat wonogiri topik hangat cari faktanya newsorhoax pkl kompastvstreaming
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin pelayanan terbaik pengungsi gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,terimakasih bin respon cepat bin membantu korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bin gelar trauma healing anak anak korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,kinerja bin membantu korban gempa cianjur patut diapresiasibinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666662,-0.42733333333333334,0.4203333333333332,0.23466666666666666,-0.26633333333333337,trauma healing digelar bin pengungsi gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,distribusi bantuan bin bantu masyarakat korban gempa cianjur mantap binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinpedulisesamagempacianjurgempabumicianjurberduka
-1.11475,0.5945,0.4945,0.6360000000000001,-0.07150000000000004,-0.19525,-0.28400000000000003,bin melaksanakan kegiatan pelayanan kesehetan korban gempa cianjur dor to dor binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-0.5395,0.10550000000000001,-0.687,-0.1535,-0.491,-0.5609999999999999,0.0965,posko bantuan bin disambut ama masyrakat korban gempa cianjur terbaik binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinpedulisesamagempacianjurgempabumicianjurberduka
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,posko bantuan bin sngt bantu korban gempa cianjur terimakasih bin binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinpedulisesamagempacianjurgempabumicianjurberduka
-1.11475,0.5945,0.49450000000000005,0.6360000000000001,-0.07150000000000001,-0.19524999999999998,-0.28400000000000003,layanan dor to dor bin bermanfat korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,terimakasih bin sigap cepat bantu korban gempa cianjur mantap binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinpedulisesamagempacianjurgempabumicianjurberduka
-0.6355,0.252,0.02849999999999997,0.015,-0.5745,-0.3205,0.1905,korban gempa cianjur terbantu layanan kesehatan mi bin binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.019,0.6623333333333333,0.8363333333333335,0.7903333333333334,0.19499999999999998,-0.10099999999999998,-0.465,layanan dor to dor sngat membantu korban bncana gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.11475,0.5945,0.49450000000000005,0.6360000000000001,-0.07150000000000001,-0.19524999999999998,-0.28400000000000003,layanan dor to dor bin membantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.131,0.113,0.588,-0.143,-0.278,-0.163,0.122,korban gempa cianjur terbantu layanan kesehatan mi binbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin sigap merespon korban gempa cianjur salurkan bantuan kemanusianbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.11475,0.5945,0.49450000000000005,0.6360000000000001,-0.07150000000000001,-0.19524999999999998,-0.28400000000000003,dor to dor bin bantu korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.21750000000000003,0.05074999999999999,0.6545000000000001,0.1715,-0.016249999999999987,0.9684999999999999,0.24775000000000003,pendistribusian madu habib ali alhamid tim relawan hilmi tenda tenda darurat warga korban gempa cianjur barakalahu fik
-0.405,-0.686,0.355,-0.788,-0.164,-0.639,0.071,trauma bencana gempa cianjur minimalisir kegiatan posko binbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin cepat penyaluran bantuan korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin pahlawan anak anak korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.591,-0.787,-1.977,-0.601,-0.937,-0.888,-1.201,belajar penyintas gempa cianjur semangat beribadah tingal pengungsian rutin sholat berjamah sholat masya alah tabarakalah klik
0.0,0.0,0.0,0.0,0.0,0.0,0.0,penyerahan bantian serikat buruh spn kota bogor korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-0.9035,-0.14750000000000002,-0.08800000000000002,-0.3075,-0.5175,-0.5585,0.165,apresiasi bin kegiatan menghilangkan trauma anak korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-0.9035,-0.14750000000000002,-0.08800000000000002,-0.3075,-0.5175,-0.5585,0.165,bin membantu menghilangkan trauma korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666662,-0.42733333333333334,0.4203333333333332,0.23466666666666666,-0.26633333333333337,pendidikan trauma healing lakukan bin anak korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin mengelar pendidikan agama islam anak korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-0.597,0.858,0.445,1.338,0.8035000000000001,0.5075000000000001,0.8365,bin perduli kesehatan mental korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin cepat tangap bangun posko kemanusian korban gempa cianjur binresponcepatbencanalam binpedulikorbanbencana binturutberdukagempacianjur binhadircepatuntukrakyat binpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,upaya bin membantu masyarakat korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,posko bin cianjur pelayanan kesehatan pengungsi gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.0,0.0,0.0,0.0,0.0,0.0,0.0,warga korban gempa cianjur berterima kasihbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.9163333333333332,0.9236666666666666,1.2266666666666666,-0.031999999999999994,0.8296666666666667,0.4086666666666667,-0.16166666666666668,posko bantuan bin adakan kegiatan pemeriksan kesehatan korban pengungsi gempa cianjur pray for cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,mantap bin terbaik korban gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bin membantu korban gempa cianjur trauma healing puluhan anak anakbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.11475,0.5945,0.4945,0.6360000000000001,-0.07150000000000004,-0.19525,-0.28400000000000003,bin bantuan korban gempa cianjur dor to dor binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,posko bantuan bin menyediakan layanan kesehatan masyarakat terdampak gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.05475000000000002,0.07974999999999999,0.451,-0.20450000000000002,0.42099999999999993,0.40525,0.013749999999999984,bin tim kegiatan trauma healing pengungsi anak balita korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin aplikasi sibe bantu korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.09866666666666668,-0.25733333333333336,0.24666666666666667,-0.42733333333333334,0.4203333333333333,0.23466666666666666,-0.2663333333333333,bin membantu korban gempa cianjur trauma healing binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,ratusan pengungsi korban gempa cianjur posko bantuan bin bantuan kemanusian binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
-0.2214000000000001,-0.1756,0.023799999999999977,-0.15700000000000003,0.17200000000000001,0.03820000000000001,-0.356,bin honda verza riders bandung gelar trauma healing anak anak korban gempa cianjur binresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.14099999999999996,-0.372,0.33075,-0.43525,0.46299999999999986,0.2195,0.016499999999999994,trauma healing gtk kemenag ri pgm indonesia korban gempa cianjur alami guru madrasah cianjur traumahealing gempacianjur pgmindonesia perkumpulangurumadrasahindonesia gurumadrasahebat madrasahebatbermartabat
0.0,0.0,0.0,0.0,0.0,0.0,0.0,korban gempa cianjur bansos miliar kemenkumham rincianya bansos cianjur cianjurberduka bantuansosial kemenkumham
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin hebat pelayanan kesehatan warga terdampak gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.31825,-0.297125,0.5055000000000001,-0.4614999999999999,0.5874999999999999,0.35500000000000004,-0.22287500000000005,polri trauma healing anak anak tenda pengungsian pasca gempa cianjurpolri membantu pemulihan trauma treatment trauma healing korban anak anak ditenda pengungsian gempa cianjur kamis
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin sisir wilayah terpencil bantu masyarakat terdampak gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
1.0515,-0.3455,0.198,0.012500000000000011,0.019500000000000017,0.207,0.997,sat brimob polda jabar bersihkan puing puing rumah masyarakat cugenang pasca gempa cianjur
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin peduli gempa cianjurbinresponcepatbencanalambinpedulikorbanbencanabinturutberdukagempacianjurbinhadircepatuntukrakyatbinpedulisesama
0.5145,-0.023375000000000007,0.42987499999999995,0.37775000000000003,1.0888749999999998,0.0028750000000000164,0.8675,mohon ijin share komandan bakti sosial kolaborasi polres purwakarta pt south pacific viscose korban gempa cianjur please like coment share subscribe
0.7063333333333334,-1.39,-0.612,-0.9893333333333333,-0.7480000000000001,-0.17700000000000002,-0.9949999999999998,kilogram ikan nila segardibudidayakan membantu memulihkan perekonomian penyintas gempa cianjur pasca bencana
0.7754000000000001,-0.9381999999999999,-0.6237999999999999,-0.3834,0.15679999999999997,-0.25880000000000003,-0.2562,sahabat pasca gempa cianjur kuatkan ketahanan pangan pembangunan bank protein program mengencarkan budi daya ikan kampung pameungpeuk desa cijedil kecamatan cugenang kabupaten cianjur
-0.30333333333333334,-0.166,-0.1373333333333333,-0.5653333333333334,-0.529,-0.19266666666666668,0.308,rt membangunegri lahan seluas hektare ha disiapkan pemerintah korban gempa cianjur mbak sipon moana mahfudmulan de
0.0,0.0,0.0,0.0,0.0,0.0,0.0,ikbs serahkan bantuan korban gempa cianjur
1.0325,-0.27849999999999997,-0.4465,-0.25999999999999995,1.0310000000000001,0.030999999999999972,0.12550000000000003,jurnalrdn edisi alhamdulilah jurnal rdn edisi terbit mengangkat program peduli bencana gempa cianjur informasinya link magz pdf jurnalrdn lembagasosial
-0.444,-0.704,-0.831,-0.674,0.297,-0.266,0.355,lahan seluas hektare ha disiapkan pemerintah korban gempa cianjur mbak sipon moana mahfudmulan demokrasi jihonandroid cinderelanatawinjokowi jokowipresidenku jokowihebat nkrimajubersamajokowi
-0.28075,-0.028874999999999998,0.6926249999999999,-0.261375,0.14449999999999996,0.016249999999999987,0.31775000000000003,kankemenag cianjur terjunkan penyuluh pendamping lt em gt trauma healing lt em gt korban gempa cianjurselengkapnya
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb korban gempa cianjur terima bantuan rumah tempotekno
1.3965,-0.8885000000000001,-0.38,-0.437,0.4625,-0.52,-0.05399999999999999,laznas al irsyad salurkan bantuan logistik penyintas gempa cianjurinfo selengkapnya kunjungi website sedekah infak pusat lembagazakat donatur berbagi
0.86,-0.526,-0.064,0.763,0.377,0.607,0.266,rumah direlokasi desa melewati garis patahan sesar cugenang rawan gempa
0.7254999999999999,-0.3705,2.4935,-0.07650000000000001,1.5995,0.1335,1.657,pmi optimalkan layanan home care warga korban gempacianjur jawa barat
0.879,-0.6154999999999999,-1.0905,-0.4235,-0.006499999999999992,0.11649999999999999,0.17200000000000001,gubernur rohidin hasil pengalangan dana masyarakat bengkulu korban gempa cianjur fokus pembangunan fasilitas sarana publik
-1.402,-0.188,0.653,0.267,-0.829,-1.298,0.679,pembangunan rumah instan sederhana sehat korban gempa cianjur jawa barat ditargetkan rampung rumah selesai dibangun
0.5529999999999999,-0.56275,0.07675000000000001,-0.60275,0.23924999999999996,0.062,-0.4145,pt alton yogantara perkasa salurkan bantuan dana csr trauma healing korban gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pastikan pembersihan puing rumah terdampak gempa cianjur selesai
0.4,-1.051,-1.142,-0.131,-0.111,0.316,0.908,kepala bnpb dampingi wapres ri tinjau penanganan gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb pastikan pembersihan puing rumah dampak gempa cianjur selesai
0.8596666666666667,0.056000000000000015,0.17366666666666666,0.3413333333333333,-0.012999999999999989,0.24,1.5136666666666667,musibah gempa cianjur bantuan mengalir deras korban terdampak persedian logistik sisa donasi bantuan pasca gempa sat menipis headline
1.205,0.459,2.443,0.162,2.494,0.691,1.76,jujur keknya real semenjak gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,musibah gempa november jiwa pelayanan kesehatan pmi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pmi kaltara bangun sembilan huntara korban gempa cianjur
-0.942,-0.4345,-0.377,-0.7525,-0.73,-0.7245,-0.21000000000000002,korban gempa cianjur diungsikan masjid al jabar biar cepat dibantu gub jabar
0.16957142857142857,-0.23271428571428568,0.4375714285714286,0.28671428571428575,-0.03614285714285713,0.23442857142857143,0.4089999999999999,surabaya comunity touring sosialayo rek ben koyo remaja milenial sepeda motoran tujuan ngresmekno pondok pengajian nang lokasi korban gempa cianjur vila cisarua nginep tgl januari sing arep melok hubungi cak chandra salam
0.0,0.0,0.0,0.0,0.0,0.0,0.0,penyintas gempa cianjur sambut bahagia bantuan huntara ydsf
0.591,-0.787,-1.977,-0.601,-0.937,-0.888,-1.201,simak kisah relawan gempa cianjur masya alah terharu
0.706,-0.963,-0.402,-0.718,-1.555,-1.041,0.123,rumah terdampak gempa cianjur zona patahan cugenang direlokasi lebaran ditempati
0.0,0.0,0.0,0.0,0.0,0.0,0.0,ratusan karang taruna bersihkan puing puing rumah rusak korban gempa cianjur mudah hambatan
0.26549999999999996,0.3955,-0.7945000000000001,-0.47,-0.4335,0.0665,-1.0985,lurah jatirangon forum rw bantuan korban gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb rumah terdampak gempa cianjur jawa barat direlokasi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemerintah kawasan relokasi kecamatan cilaku
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb pastikan pembersihan puing rumah gempa cianjur selesai kurun
-0.5009999999999999,-0.8535,-0.471,-0.924,-0.74,-0.2815,0.157,bantuan rp juta hasil donasi pns tenaga kontrak lingkup pemprov sulbar publisherstory sulbarkini
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,mensos risma santunan korban gempa cianjur rp miliar
-0.712,0.967,0.444,0.631,-0.473,-0.223,0.127,iphi muslimat nu tangsel serahkan bantuan korban gempa cianjur kotatangsel metrotangerang bantuan iphitangsel muslimatangsel
-1.517,-0.099,0.377,-0.423,-0.401,0.407,0.304,donasi gempa cianjur terimakasih politeknik insan husada surakarta donasi gempacianjur terkumpul rp donasi disalurkan langsung masyarakat terdampak gempa cianjur pmisolo pmiselalubantu pmisolobergeraklebih
-1.402,0.391,-0.531,0.173,-0.871,-0.478,0.259,bin lakukan bantuan kemanusian korban gempa cianjur
0.4,-1.051,-1.142,-0.131,-0.111,0.316,0.908,menhan prabowo subianto mendampingi presiden ri joko widodo mengunjungi pengungsi korban gempa cianjur meninjau rumah sakit sayang cianjur kunjungan rumah sakit sayang penanganan korban gempa pemersatuindonesia kerjasama
-0.329,0.201,0.766,0.197,-0.814,1.462,0.041,menteri pertahanan republik indonesia prabowo subianto turun langsung meninjau korban bencana gempa cianjur rsud sayang tenda pengungsipemersatuindonesia kerjasama
-0.52,-0.167,0.599,-0.675,-0.05,-0.873,-1.542,wakil presiden tinjau rumah relokasi korban gempa cianjur
-0.329,0.201,0.766,0.197,-0.814,1.462,0.041,mensos bantuan tenda pengungsi gempa cianjur
1.013,-1.076,-1.062,-0.594,2.053,0.245,-1.95,unit risha selesai dibangun desa sirnagalih kecamatan cilaku
0.0,0.0,0.0,0.0,0.0,0.0,0.0,lebaran huntap korban gempa cianjur beres dibangun
0.0,0.0,0.0,0.0,0.0,0.0,0.0,wapres titipkan pesan pemulihan dampak sosial ekonomi warga korban gempa cianjur diselesaikan terkait tingalnya pengungsi rohingya terdampar aceh digerakan elemen kemanusian keagaman
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb pastikan pembersihan puing terdampak gempa cianjur selesai
-0.11750000000000002,-0.42250000000000004,-0.03650000000000003,-0.6915,-0.19849999999999998,-0.986,-1.0165,tuandanpuan wakil presiden meninjau langsung progres penanganan dampak gempa cianjur rabu bencana wapres ksp
0.975,-0.61,-1.313,-0.516,-0.145,-0.479,0.381,cianjur dana mustadhafin menyalurkan bantuan anak anak terdampak gempa cianjur mengikuti
0.0,0.0,0.0,0.0,0.0,0.0,0.0,pembuatan hundar salah layanan utama layanan dijalankan muhamadiyah respon tangap darurat gempa cianjur selengkapnya relawan muhamadiyah gempa
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb pembersihan puing gempa cianjur selesai
0.0,0.0,0.0,0.0,0.0,0.0,0.0,wapres cek pembangunan huntap pupr korban gempa cianjur
0.0,0.0,0.0,0.0,0.0,0.0,0.0,bnpb bangun hunian korban gempa cianjur dibangun desa
1.55,-0.384,-1.588,-0.361,0.122,0.446,0.469,puing gempa cianjur bersih bangun rumah lokasi situ
