pos,neg,neu,compound,cleaned_comment
0.0,0.0,1.0,0.0,gempa cianjurhampir warga nasional bencana gempa bumi cianjur jawa barat warga positif menilai kinerja kepolisian membantu korban bencana tni positif
0.0,0.0,1.0,0.0,sis hasil kerja kebijakan lapangan sepakat prabowo konsisten nyata hasilnya indonesia maju
0.0,0.0,1.0,0.0,gerak cepat presiden jokowi kunjungi tenda pengungsi korban gempa cianjur jokowipresidenkupembangunanuntukrakyatpresidenjokowihebatjokowimembangunegerijokowimajubersamaindonesiajokowibapakinfrastruktur
0.0,0.0,1.0,0.0,bantuan wapres ma ruf amin diharapkan mendorong pemulihan pesantren
0.0,0.0,1.0,0.0,korban gempa cianjur dana bantuan renovasi rumah cair
0.0,0.0,1.0,0.0,gempa cianjur bmkg catat gempa susulan wargawaspada bencana lanjutan longsor banjir bandang
0.0,0.0,1.0,0.0,dikunjungi wapres ma ruf amin ahli waris gempa cianjur bantuan pemerintah
0.0,0.0,1.0,0.0,pemkab cianjur siapkan dana rp miliar dibagikan keluarga terdampak gempa cianjur
0.0,0.0,1.0,0.0,asalamualaikum yai penilaian masyarakat cianjur penangukangan dampak gempa cianjur sang harapan masyarakat intruksi persiden
0.0,0.0,1.0,0.0,wakil presiden maruf amin meninjau rumah hunian rumah instan sederhana sehat type rumah rusak korban gempa cianjur jawa barat desa sirnagalih kecamatan cilaku kab cianjur srberitaelshinta
0.0,0.142,0.858,-0.5106,terima kasih ucapkan relawan bumn holding farmasi dedikasi pengorbananya korban terdampak gempa cianjur doa harapan mengalir seiring semangat cianjur pulih kimiafarmapedulicianjurholdingbumnfarmasi
0.0,0.0,1.0,0.0,ribu k korban gempa cianjur bantuan rp juta tenda darurat kebagian gempacianjur korbangempacianjur sonar sonorabandung
0.0,0.0,1.0,0.0,gempa cianjur menyebabkan orang meningal dunia hilang
0.0,0.0,1.0,0.0,wapres pagi meninjau langsung progres penanganan dampak gempa cianjur rabu januari ma ruf wury ma ruf berangkat rumah dinas pesantren al bahjah cianjur jalur darat wibmedcomid
0.0,0.0,1.0,0.0,kcic diputuskan olh lbp memicu kontroversi dipaksakan route kcic melewati wilayh gempa sesar jabar gempa potensial mengakibatkan tragedi kcic sdh mngantisipasi timbulnya gempa gempa cianjur kmren mporak poranda wilayah
0.087,0.0,0.913,0.3182,akun problematik red flag gempa cianjur post menormalkan tsb masyarakatnya azab folowernya ngritik dianya nantangin kalo peduli sok donasi jgn ngritik aja udah dihapus postnya
0.0,0.0,1.0,0.0,pengungsi gempa cianjur mengeluh kesulitan peroleh kebutuhan
0.0,0.0,1.0,0.0,kondisi rabu siang lokasi rumah terdampak gempa cianjur kampung gunung lanjung rw desa cijedil cugenang cianjur jawa barat srberitaelshinta
0.0,0.0,1.0,0.0,wapres ma ruf amin kunjungan kerja cianjur ma ruf serahkan bantuan hinga cek lokasi relokasi korban gempa cianjur
0.0,0.0,1.0,0.0,cianjurbangkityamusaberbagisesama tgl yamusa peduli pangan beras korban terdampak gempa cianjur posko gempa kp kramat rt kab cianjur yuk bantu warga cianjur pulih
0.0,0.0,1.0,0.0,telkom bantuan masyarakat cianjur mangoesky star solusi komunikasi daruratdaerah terisolasi gempa cianjur
0.127,0.0,0.873,0.4939,yamusa berbagi tebar pangan ponpes korban gempa cianjur jawa barat gt gt yamusa peduli pangan santri korban gempa cianjur ponpes riyadul fikih kp babakan batukurung kec cinangsi kab cianjur klik bantu
0.0,0.0,1.0,0.0,kondisi terkini rabu pagi pondok pesantren al bahjah cianjur jawa barat salah titik lokasi korban gempa cianjur tangal november srberitaelshinta
0.0,0.0,1.0,0.0,kisah banser terdampak gempa cianjur rumah pribadi runtuh hinga istri melahirkan tenda sumber
0.0,0.0,1.0,0.0,alhamdulilah menerima titipan amanah dermawan utk logistik keperluan pengungsi gempa cianjur amanah om terimakasih
0.0,0.0,1.0,0.0,wawako buka kegiatan bundo kandung peduli gempa cianjur
0.0,0.0,1.0,0.0,kementerian bumn berkolaborasi bumn membantu korban bencana gempa cianjur jawa barat satgasbencanabumn
0.0,0.0,1.0,0.0,kostrad bantu korban gempa cianjur rehabilitasi rekontruksi rumah
0.0,0.0,1.0,0.0,sebulan gempa cianjur meningal dunia warga hilang
0.0,0.0,1.0,0.0,bundo kanduang puti bungsu kota solok masak rendang korban gempa cianjur
0.0,0.0,1.0,0.0,kampung terdampak gempa cianjur direlokasi gempacianjur cianjur
0.0,0.0,1.0,0.0,bank mandiri salurkan dana bantuan nasabah korban gempa cianjur
0.0,0.0,1.0,0.0,presentasi tsunami aceh gempa cianjur peran bmkg teknologi preventive kerusakan paraheh kazakhtan celetuk penyebabnya maksiat marah semarah marahnya alah nyesel ingetnya
0.0,0.0,1.0,0.0,janji rp juta kpd korban gempa cianjur
0.0,0.0,1.0,0.0,souvenir piala dunia ronaldo cabut mu gempa cianjur pramborsnews
0.0,0.0,1.0,0.0,psd bantuan langsung korban gempa cianjur bantuan langsung psd masyarakat pengungsiankerjasama prabowosayangrakyat prabowo
0.0,0.0,1.0,0.0,bantuan paket korban gempa cianjurkerjasama prabowosayangrakyat prabowo
0.0,0.0,1.0,0.0,kemaren hs cisarua tunangku gempa cianjur
0.0,0.0,1.0,0.0,prabowo subianto mengunjungi korban gempa cianjur pos dapur lapangan kopasus tni ad rabu prabowosayangrakyat kerjasa
0.0,0.0,1.0,0.0,prabowo perintahkan kader gerindra bantuan korban gempa cianjurprabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,prabowo mengunjungi pengungsi korban gempa cianjur meninjau rumah sakit sayang cianjur prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,menteri pertahanan republik indonesia prabowo subianto turun langsung meninjau korban bencana gempa cianjur rsud sayang tenda pengungsi kamis prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,moment haru jenderal prabowo cium sayang anak balita korban gempa cianjurprabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,menhan prabowo bantuan paket korban gempa cianjurprabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,pergi sekolah pulang sekolah ngelewatin longsor gempa cianjur bikin gila
0.0,0.0,1.0,0.0,gapki kementan kolaborasi bantu korban gempa cianjurgabungan pengusaha kelapa sawit indonesia gapki bekerjasama kementerian pertanian kementan baca selengkapnya
0.0,0.0,1.0,0.0,pembangunan hunian penyintas gempa cianjur uang rp juta kepala keluarga simak selengkapnya
0.0,0.0,1.0,0.0,janji tunaikan bangun korban gempa cianjur kader partai bokep mulu
0.0,0.0,1.0,0.0,pasca terdampak gempa cianjur kostrad kenal lelah bantu warga
0.0,0.0,1.0,0.0,bmh membangun masjid darurat ash shofa penyintas gempa cianjur
0.0,0.0,1.0,0.0,today progres pembuatan huntara utk penyintas gempa cianjur slide nyumput dirumput
0.0,0.0,1.0,0.0,oiya penyaluran lanjutan penyaluran udah fase bantuan darurat gempa cianjur guys penyaluran temen temen penyintas udah bantuan posko darurat dapur bantuan medis kebutuhan logistik bayi balita
0.0,0.0,1.0,0.0,kordinasi tim dusun rawacina desa nagrak kec cianjur bertemu warga rangka pengembangan lokasi pendampingan pasca gempa cianjur
0.0,0.0,1.0,0.0,sekolah darurat bantuan fase pemulihan sekolah diwujudkan patungan korban terdampak gempa cianjur november
0.0,0.0,1.0,0.0,membuka postingan manis manis semanis senyum adek adek penyintas gempa cianjur udah sekolah nih
0.0,0.0,1.0,0.0,ijin kalo data penerima bantuan rumah hancur gempa cianjur dimana terimakasih
0.0,0.0,1.0,0.0,sat gempa cianjur kader gerindra hadir perintah prabowo utk bantu kesulitan prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,bupati cianjur herman suherman mengaku ikuti prosedur pemeriksan kpk dugan korupsi bantuan korban gempa cianjur
0.0,0.0,1.0,0.0,ybm pln bantu terangi masjid lokasi terdampak gempa cianjur pln gempabumicianjur
0.0,0.0,1.0,0.0,wakil ketua yayasan mai abung sewaka jajaran svp bank mandiri melepas gelombang donasi paket bantuan penukaran livin poin nasabah terkumpul diantarkan disalurkan korban gempa cianjur
0.0,0.0,1.0,0.0,bantuan nasabah livin poin bentuk paket sembako kebutuhan pokok lainya yayasan mai mengambil peran mengatur pengadan pengantaran hinga penyaluran korban bencana gempa cianjur
0.0,0.0,1.0,0.0,hasil donasi paket bantuan terkumpul penukaran livin poin nasabah disalurkan korban gempa cianjur yayasan mai
0.0,0.0,1.0,0.0,gerakan nasabah bantuan menukaran livin poin donasi paket bantuan korban bencana gempa cianjur
0.0,0.16,0.84,-0.2732,halah panca yo gur kakean cocot posting hoax sat gempa cianjur kemaren
0.0,0.0,1.0,0.0,gempa cianjur gempa dangkal menimbulkan kerusakan gempa dangkal cianjur destruktif
0.0,0.0,1.0,0.0,dukung perilakunya gini merusak tenda org merugikan korban bencana
0.0,0.0,1.0,0.0,bank mandiri berkolaborasi yayasan mandiri amal insani mai menyalurkan bantuan nasabah berpartisipasi dlm gerakan tangap bencana utk korban gempa cianjur
0.0,0.0,1.0,0.0,asabri bulog pos indonesia salurkan bantuan pokok warga gempa cianjur
0.0,0.0,1.0,0.0,udh sy relawan gempa cianjur jujur ga liat kek gituan bang gausah ratakan
0.0,0.0,1.0,0.0,logistik bantuan gempa cianjur gempa susulan temponasional
0.0,0.0,1.0,0.0,seniman bpbd pringsewu longok dampak gempa cianjur
0.0,0.0,1.0,0.0,nonton bareng risalah ratu peduli generasi pemimpin umat sambutan luas masyarakat terkecuali penyintas gempa cianjur generasimudapimpinperubahan selamatkangenerasidenganislam
0.0,0.0,1.0,0.0,logistik korban gempa cianjur hany
0.0,0.0,1.0,0.0,pengungsi gempa cianjur keluhkan logistik bpbd klaim stok bpbdkabupatencianjur gempacianjur korbangempacianjur logistik
0.0,0.0,1.0,0.0,kali ngalamin kejadian sblm gempa cianjur sbnrnya rencana pergi rmh sdra cipanas tp gajadi krn tb ayah urusan besoknya dpt kabar klo cianjur gempa cipanas jg kena krn emg dkt
0.0,0.0,1.0,0.0,bantuan logistik korban gempa cianjur didistribusikan dinas penghubung desa
0.0,0.0,1.0,0.0,stok logistik menipis pengungsi gempa cianjur terserang penyakit lengkapcepatberitanya beritaterkini
0.0,0.0,1.0,0.0,gue takut kalo gempa gue langsung lari rumah gempa cianjur gue gak gerak memilih diam hati wih kora sepasrah gue jalanin hidup
0.0,0.0,1.0,0.0,stok logistik bantuan korban gempa cianjur menipis
0.0,0.0,1.0,0.0,nonton bareng risalah ratu peduli generasi pemimpin umat lmendapat sambutan luas masyarakat tdk terkecuali penyintas gempa cianjur sumber lokasi bersemangat
0.0,0.0,1.0,0.0,nonton bareng risalah ratu peduli generasi pemimpin umat sambutan luas masyarakat terkecuali penyintas gempa cianjur ratupahamislamkafah generasimudapimpinperubahan selamatkangenerasidenganislam
0.0,0.0,1.0,0.0,dahsyatnya gempa cianjur kerugian materi lewati rp triliun
0.0,0.0,1.0,0.0,stok logistik bantuan korban gempa cianjur menipis temponasional
0.0,0.0,1.0,0.0,mencegah korupsi bantuan keuangan gempa cianjur detiknews rac
0.0,0.0,1.0,0.0,bantuan sivitas diharapkan meringankan beban korban gempa cianjur
0.0,0.0,1.0,0.0,bmkg mencatat gempa bumi wilayah jawa barat bersifat merusak
0.0,0.0,1.0,0.0,pemberian bantuan upaya meringankan beban korban terdampak gempa cianjur
0.0,0.0,1.0,0.0,bantuan sivitas kemkominfo berguna korban gempa cianjur
0.0,0.0,1.0,0.0,kpk lakukan kordinasi cegah korupsi gempa cianjur
0.0,0.0,1.0,0.0,moment haru jenderal prabowo cium sayang anak balita korban gempa cianjur prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,gempa cianjur satunya merusak jawa barat msn
0.0,0.0,1.0,0.0,gempa cianjur satunya merusak jawa barat tekno tempo
0.0,0.0,1.0,0.0,prabowo sat mengunjungi korban gempa cianjur beliau prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,info tim arm merespon gempa cianjur tim sapa baraya respon cianjur
0.0,0.0,1.0,0.0,semoga alah swt merahmati kemudahan ketabahan korban gempa cianjur jawa barat berdoa prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,bkprmi peduli yayasan prabowo subianto bantuan guru mengaji korban gempa cianjur prabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,rekind kedepankan peran tjsl bantuan korban gempa cianjur
0.0,0.0,1.0,0.0,nonton bareng risalah ratu peduli generasi pemimpin umat sambutan luas masyarakat terkecuali penyintas gempa cianjur kabar lensadaerah
0.0,0.0,1.0,0.0,kpk hinga proses verifikasi aduan masyarakat dugan penyelewengan penyaluran bantuan gempa cianjur
0.0,0.0,1.0,0.0,tau mas tutup gempa cianjur kemarin
0.0,0.0,1.0,0.0,menteri pertahanan menhan ri prabowo subianto mengunjungi korban gempa cianjur pos dapur lapangan kopasus tni ad rabu prabowosayangrakyat prabowo
0.0,0.0,1.0,0.0,momen prabowo kecup anak terdampak gempa cianjurprabowosayangrakyat kerjasama
0.0,0.0,1.0,0.0,komisi pemberantasan korupsi kpk kordinasi penanganan bantuan gempa cianjur laporan tujuanya tindakan koruptif sat pertolongan korban disalurkanmedcomid
0.0,0.0,1.0,0.0,up fakultas hukum universitas jayabaya gelar kegiatan peduli gempa cianjur
0.0,0.0,1.0,0.0,kebaikan latar agama indonesia hidup berdampingan perbedan keyakinan suster katolik masuk wilayah gempa cianjur kemarin dituding upaya kristenisasi umat
0.0,0.0,1.0,0.0,kesaksian nces nabati sat gempa cianjur
0.0,0.0,1.0,0.0,gempa cianjur tangal november gempa merusak catatan korban jiwa terbesar
0.0,0.0,1.0,0.0,rumah instan sederhana sehat dihuni warga terdampak gempa cianjur
0.0,0.32,0.68,-0.5106,pesan doa bmh pengungsian warga terdampak gempa cianjur
0.0,0.0,1.0,0.0,mahasiswa universitas paramadina dukungan psikososial penyintas gempa cianjur
0.0,0.095,0.905,-0.296,airlanga menyerahkan tim relawan yelow clinic membantu menangani korban gempa cianjur momentumekonomiribangkit sempro baby don stop semarang tangal lucas page of sidang
0.0,0.0,1.0,0.0,terimakasih bantuan membantu korban gempa cianjur
0.0,0.0,1.0,0.0,mantap bukti kepedulian kemkominfo korban gempa cianjur
0.0,0.0,1.0,0.0,up fakultas hukum universitas jayabaya peduli gempa cianjur bantuan
0.0,0.0,1.0,0.0,inilahrewind warga mencoba catwalk remaja scbd sudirman citayam bojong depok kawasan dukuh magnet warga kota
0.0,0.0,1.0,0.0,hilmi front persaudaran islam memfasilitasi pernikahan maman disabilitas korban gempa cianjur dekorasi tenda darurat prasmanan seserahan dl selamat maman barakalahu laka baraka alaika jama bainakuma fi khair amin
0.0,0.0,1.0,0.0,pindah dimanapun pindah bencana menyoal kehidupan berjalan lintas generasi
0.0,0.0,1.0,0.0,relawan area buka menyalurkan bantuan korban gempa cianjur
0.0,0.259,0.741,-0.2732,wkwk giliran gempa cianjur berisik nyebar hoax
0.0,0.0,1.0,0.0,sobat bumn mari naikan telkompedulicianjurtelkom bantuan masyarakat cianjur sekitarnyamangoesky star solusi komunikasi daruratdaerah terisolasi gempa cianjurdigitalbisauntukindonesialebihbaiktelkompedulicianjur
0.0,0.0,1.0,0.0,deadly earthquake gempa mematikan kali gempa pasaman barat menyebabkan orang meningal gempa cianjur menyebabkan orang meningal
0.0,0.0,1.0,0.0,perjalanan airlanga yelow clinic tangani gempa cianjurterusdorongkemajuanri
0.0,0.0,1.0,0.0,hilmi fasilitasi pernikahan maman disabilitas korban gempa cianjur dekorasi tenda darurat prasmanan seserahan dl selamat maman barakalahu laka baraka alaika jama bainakuma fi khair amin amin amin rabal alamin
0.0,0.0,1.0,0.0,kedepankan peran tjsl rekind salurkan bantuan korban gempa cianjur rekind
0.0,0.0,1.0,0.0,tidur ular kondisi terkini warga terdampak pasca gempa cianjur danso kebencanan status tangap darurat dicabut
0.0,0.0,1.0,0.0,kemensos resmikan kafe kreasi korban gempa cianjur lokasinya
0.0,0.0,1.0,0.0,mari beramal program nasi bungkus pengungsi gempa cianjur
0.0,0.0,1.0,0.0,gubernur jabar ridwan kamil aktivitas organisasi ilegal dibenarkan jabar mendukung polisi mengusutnya
0.0,0.0,1.0,0.0,sumbangan gempa cianjur kemplang pendanan teroris korupsi teroris ditangkap tetanga sebelah langsung marah menuding menuduh pemerintah dzolim
0.0,0.0,1.0,0.0,rt bnpt mendeteksi kelompok teroris jamah ansharut daulah jad mengalang dana peristiwa gempa cianjur newsupdate
0.0,0.0,1.0,0.0,bnpt mendeteksi kelompok teroris jamah ansharut daulah jad mengalang dana peristiwa gempa cianjur newsupdate update news text
0.0,0.0,1.0,0.0,bnpt kelompok teroris galang dana gempa cianjur pernyatan kapolda jabar
0.0,0.0,1.0,0.0,polda jabar selidiki aliran dana bantuan gempa cianjur jaringan terorisme jad ridwankamil
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjurtelkom menyerahkan bantuan bangunan sekolah sdn cibulakan kab cianjur telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjur telkom menyerahkan bantuan bangunan sekolah sdn cibulakan kec cugenang kab cianjur telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,kementerian pupr targetkan risha warga relokasi gempa cianjur rampung lebaran presidenindonesiamaju jokowidodo
0.0,0.0,1.0,0.0,rt jahat kalo beneran dana orang kesulitan kena bencana dipakai terorisme
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,baca berita dana gempa cianjur keperluan terorisme duga kelompok terorisme mengalang dana mengatasnamakan gempa cianjur
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya cibulakan kec cugenang kab cianjur telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,jahat kalo beneran dana orang kesulitan kena bencana dipakai terorisme
0.0,0.0,1.0,0.0,wahahahaha korban gempa cianjur bangunan sekolah direnovasi kak woah keren masuk sma kak
0.0,0.0,1.0,0.0,patk endus dugan pengalangan dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuantelkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,naloh hati berdonasi lg uang donasi korban gempa cianjur dipake biayai teroris
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,hai sobatbumn pt pln persero program pln mengajar hadir cimanahayu sekolah dasar rubuh dampak gempa cianjur plnuntukindonesiaunleashingenergyandbeyondplnpedulicianjur
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjurtelkom berkomitmen membantu masyarakat membutuhkan salah bentuk pengabdian negeri telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,rt sedih lihat lembaga negara berlomba berbicara terorisme merusak reputasi hukum keama
0.0,0.0,1.0,0.0,apapun halal jualan agama jualan kemanusian memperkaya kegiatan kelompoknya melawan negara kedok agama
0.0,0.0,1.0,0.0,orang kyk gini pantesnya bilang
0.0,0.0,1.0,0.0,klo buktikan aja publik gk diendus kayak anjing
0.0,0.0,1.0,0.0,alasan kuat selektif memilih lembaga penyalur dana kemanusian kalo gini namanya sekedar biadab
0.0,0.0,1.0,0.0,astagfirulahal adzim patk endus aliran dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,takbir
0.0,0.0,1.0,0.0,dugan bedebah pemabok agama
0.0,0.0,1.0,0.0,astagarajatega
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjur
0.0,0.0,1.0,0.0,berjihad menghancurkan indonesia musti istiqomah berjihad tegakan nkri
0.0,0.105,0.895,-0.5106,kadang heran dg kinerja terkesan profesional mega korupsi dana bansos jiwasraya asabri gerobak umkm bank jateng mbideg mbudeg tetiba gercep gempa cianjur lempar kotoran stigma terorisme asumsi liar pengadilan
0.0,0.0,1.0,0.0,musim jualan tema terorisme gerombolan tukang tebar hasutan lgsg gercep dg asumsi negatif bertujuan tutup ketidakmampuan rezim pemerintahan acakadut tangani musibah gempa cianjur jd inget nasib korban gempa lombok miris
0.0,0.0,1.0,0.0,gih biar paham
0.0,0.0,1.0,0.0,link beritanya
0.0,0.0,1.0,0.0,menhan prabowo subianto tinjau warga terdampak gempa cianjur riau prabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,what
0.0,0.0,1.0,0.0,kepala badan nasional penangulangan terorisme bnpt boy rafli amar kemarin menyebut kelompok jamah ansharud daulah jad mengalang dana terkait gempa cianjur sat rapat kerja komisi i dpr
0.0,0.0,1.0,0.0,sedih lihat lembaga negara berlomba berbicara terorisme merusak reputasi hukum keamanan berkesan lembaga keamanan bodoh sat ribuan rekening pejabat gendut aman aman
0.0,0.0,1.0,0.0,haiz pengalangan dana dimanfatkan
0.0,0.0,1.0,0.0,gila banget patk endus aliran dana gempa cianjur terorisme tega banget dimana kemanusian
0.0,0.0,1.0,0.0,kelompok teroris jad mengalang dana gempa cianjur
0.0,0.0,1.0,0.0,patk cium aliran dana gempa cianjur kegiatan terorisme
0.0,0.0,1.0,0.0,rt keluarga dja berdukacita musibah gempa cianjur
0.0,0.0,1.0,0.0,hati donasi aja ni gempa turki ganas mainya
0.0,0.0,1.0,0.0,gerak cepat ahy langsung instruksikan kader bantu korban gempa cianjur ahypolitikusmendunia
0.0,0.0,1.0,0.0,cepat ketemukan sumber bau busuknya
0.0,0.0,1.0,0.0,bencana membawa berkah ala kadrun patk endus aliran dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,identitas kadrun kalo ga cabul pengembat donasi patk sumbangan gempa cianjur dibelokan memperkaya pendanan terorisme
0.0,0.0,1.0,0.0,rt act mendonasikan gempa cianjur mendukung teroris isis
0.0,0.0,1.0,0.0,act mendonasikan gempa cianjur mendukung teroris isis
0.0,0.0,1.0,0.0,seram banget nih empati masyarakat donatur tulus membantu korban gempa bumi cianjur jawa barat terindikasi diselewengkan tpu pt
0.0,0.0,1.0,0.0,rt parah cianjir
0.0,0.0,1.0,0.0,parah cianjir
0.0,0.0,1.0,0.0,hm modus kadrun emang licik
0.0,0.0,1.0,0.0,patk endus dugan pengalangan dana gempa cianjur terorismekalo gak salah parpol sapi sat emang bajingan kadrun tuh
0.103,0.0,0.897,0.128,belajarkah act bruh dana diduga digelapkan yayasan dgn mendompleng kegiatan legal tag terkait yuk
0.0,0.0,1.0,0.0,rt lagicnbc indonesia
0.0,0.0,1.0,0.0,gawat nih patk endus dugan pengalangan dana gempa cianjur yayasan diduga terafiliasi pks terindikasi membiayai jaringan terorisme global
0.0,0.0,1.0,0.0,modus organisasi ilegal pendukung isis memanfatkan bencana galang dana bencana diselewengkan giat terorisme waspadausahadanateroriswaspadaormasproisiswaspadaormasterlarangwaspadacapresradikalwaspadaparpolproteroris
0.0,0.0,1.0,0.0,lagicnbc indonesia
0.0,0.0,1.0,0.0,kelompok teroris jad galang dana gempa cianjur dugan pendanan terorisme aktivitas pengumpulan donasi yayasan berorientasi kegiatan sosial kemanusian kepala ivan yustiavandana
0.0,0.0,1.0,0.0,biadab dana kemanusian disalahgunakan unt merusak unt terorisme patk endus aliran dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,fix bantuan cianjur patk endus aliran dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,salah kelompok mengalang dana gempa cianjur jamah ansharud daulah jad didalami patk bnpt
0.0,0.0,1.0,0.0,orang simpati organisasi filantropi indonesiada temuan dana yayasan rp triliun total terindikasi pencucian uang hinga pendanan terorismesalah duganya dana korban gempa cianjur
0.0,0.0,1.0,0.0,sombongnya orang kemarin gempa cianjur papua elu komplotanmi dimana
0.0,0.0,1.0,0.0,ptak menduga pengalangan dana korban gempa cianjur mengalir kegiatan terorisme
0.0,0.0,1.0,0.0,rt peresmian bangunan mck penyaluran bantuan warga terdampak gempabaca selengkapnya
0.0,0.0,1.0,0.0,bahaya bongkar tuntas biar kebuka aliran dananyac ndan patk endus dugan pengalangan dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,wasekjen demokrat bencana gempa cianjur perintah ahy langsung bantu korban ahypolitikusmendunia
0.0,0.0,1.0,0.0,alasan ridwan kamil berkaca gempa cianjur turki bersamajuara
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan bangunan sekolah sdn cibulakan cianjur
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjur bantuan paket sembako ambulans obat obatan lainya tangap darurat telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,demokrat turun bantu korban gempa cianjur demokratspd bareng ahy
0.0,0.0,1.0,0.0,rt patk endus aliran dana gempa cianjur terorisme
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjur bantuan paket sembako ambulans obat obatan lainya tangap darurat
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan bangunan sekolah
0.0,0.0,1.0,0.0,rt duh gempa cianjur momen teroris galang dana
0.0,0.0,1.0,0.0,rt video kepala bnpt jad galang dana bantuan gempa cianjur simak selengkapnya video
0.0,0.0,1.0,0.0,temukan penyimpangan dana gempa cianjur pendanan kelompok teroris ncu kasep kemon eksyen densus kudu libatkan inih gkgkgk
0.0,0.0,1.0,0.0,patk bnpt hasilnya indikasi penyimpangan pengalangan dana gempa cianjur newsupdate update news text
0.0,0.0,1.0,0.0,sobat bumn telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.149,0.851,-0.4215,hai sobatbumn guru sehari pegawai mengajak bermain salah bentuk trauma healing anak anak penyintas gempa cianjur plnpedulicianjurmengajar
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan telkom menyerahkan bantuan bangunan sekolah telkomuntukcianjurdigitalbisauntukindonesialebihbaik
0.0,0.0,1.0,0.0,prabowo subianto memeluk warga terdampak gempa cianjur prabowo subianto bangkitbersama prabowopeduli ikutpakde
0.0,0.0,1.0,0.0,rt menhan prabowo subianto bantuan paket korban gempa cianjurprabowopeduli bangkitbersama
0.0,0.0,1.0,0.0,jalankan instruksi ahy wasekjen jovan salurkan bantuan korban gempa cianjur
0.0,0.0,1.0,0.0,kelompok teroris jamah ansharut daulah jad mengalang dana berkedok bantuan kemanusian
0.0,0.0,1.0,0.0,telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan bangunan
0.0,0.0,1.0,0.0,hai sobat bumn telkom bangun sekolah daerah terdampak bencana gempa cianjursetelah bantuan paket sembako ambulans obat obatan lainya tangap darurat telkom menyerahkan bantuan
0.0,0.0,1.0,0.0,gempa cianjur rsud ruang inkubasi lantai perawat
